frame,video_time_s,run_elapsed_s,position_raw_percent,position_clamped_percent,position_smooth_percent,marker_progress
196,39.2,73.9994344042838,27.336985488743657,27.336985488743657,27.336985488743657,"{""10"": 0.2750080624524276, ""11"": 0.27173164732244554}"
197,39.4,74.1994344042838,26.25356154236327,26.25356154236327,26.25356154236327,"{""10"": 0.26452680771633186, ""11"": 0.2605444231309335}"
198,39.6,74.3994344042838,25.16879990178641,25.16879990178641,25.16879990178641,"{""10"": 0.253540266167916, ""11"": 0.24983573186781227}"
199,39.8,74.5994344042838,24.18421462289075,24.18421462289075,24.18421462289075,"{""10"": 0.24354715023786044, ""11"": 0.24013714221995455}"
200,40.0,74.7994344042838,23.092352444153747,23.092352444153747,23.092352444153747,"{""10"": 0.23285298610507574, ""11"": 0.22899406277799922}"
201,40.2,74.9994344042838,22.04386652717573,22.04386652717573,22.04386652717573,"{""10"": 0.22237675792681053, ""11"": 0.21850057261670408}"
202,40.4,75.1994344042838,20.999545620244568,20.999545620244568,20.999545620244568,"{""10"": 0.21164066498724926, ""11"": 0.2083502474176421}"
203,40.6,75.3994344042838,19.997699822461104,19.997699822461104,19.997699822461104,"{""10"": 0.2019309830177409, ""11"": 0.19802301343148118}"
204,40.8,75.5994344042838,19.146295485509846,19.146295485509846,19.146295485509846,"{""10"": 0.1933632613580826, ""11"": 0.1895626483521143}"
205,41.0,75.7994344042838,18.033170521679036,18.033170521679036,18.033170521679036,"{""10"": 0.18231248977713785, ""11"": 0.1783509206564429}"
206,41.2,75.9994344042838,16.9955265117902,16.9955265117902,16.9955265117902,"{""10"": 0.17184787569516005, ""11"": 0.1680626545406439}"
207,41.4,76.1994344042838,15.93797387712273,15.93797387712273,15.93797387712273,"{""10"": 0.16104795361141608, ""11"": 0.1577115239310385}"
208,41.6,76.3994344042838,14.890322625058158,14.890322625058158,14.890322625058158,"{""10"": 0.15022682665467832, ""11"": 0.14757962584648485}"
209,41.8,76.5994344042838,13.833330415773348,13.833330415773348,13.833330415773348,"{""10"": 0.13979824366193272, ""11"": 0.13686836465353427}"
210,42.0,76.7994344042838,12.763326972801647,12.763326972801647,12.763326972801647,"{""10"": 0.1291584575717693, ""11"": 0.12610808188426367}"
211,42.2,76.9994344042838,11.748332490524188,11.748332490524188,11.748332490524188,"{""10"": 0.11876119764241128, ""11"": 0.11620545216807247}"
212,42.4,77.1994344042838,10.624758384041769,10.624758384041769,10.624758384041769,"{""10"": 0.10770290618163568, ""11"": 0.10479226149919968}"
213,42.6,77.3994344042838,9.717400440893009,9.717400440893009,9.717400440893009,"{""10"": 0.09842481321597386, ""11"": 0.09592319560188632}"
214,42.8,77.5994344042838,8.783842560793747,8.783842560793747,8.783842560793747,"{""10"": 0.08911354581249083, ""11"": 0.08656330540338414}"
215,43.0,77.7994344042838,7.752042284455326,7.752042284455326,7.752042284455326,"{""10"": 0.07875724560596967, ""11"": 0.07628360008313685}"
216,43.2,77.9994344042838,6.893529502689646,6.893529502689646,6.893529502689646,"{""10"": 0.07026113704252666, ""11"": 0.06760945301126628}"
217,43.4,78.1994344042838,6.05387098865491,6.05387098865491,6.05387098865491,"{""10"": 0.0616938558937655, ""11"": 0.0593835638793327}"
218,43.6,78.3994344042838,5.431319973682543,5.431319973682543,5.431319973682543,"{""10"": 0.05494262028771773, ""11"": 0.053683779185933124}"
219,43.8,78.5994344042838,4.68637512057685,4.68637512057685,4.68637512057685,"{""10"": 0.047495031088750764, ""11"": 0.04623247132278623}"
220,44.0,78.7994344042838,4.033879553512035,4.033879553512035,4.033879553512035,"{""10"": 0.040991677149287364, ""11"": 0.03968591392095333}"
221,44.2,78.9994344042838,3.4737565259026133,3.4737565259026133,3.4737565259026133,"{""10"": 0.035241655523942456, ""11"": 0.03423347499410981}"
222,44.4,79.1994344042838,2.967402797375214,2.967402797375214,2.967402797375214,"{""10"": 0.030227637349020172, ""11"": 0.02912041859848411}"
223,44.6,79.3994344042838,2.6512322166051683,2.6512322166051683,2.6512322166051683,"{""10"": 0.02723860424667096, ""11"": 0.025786040085432407}"
224,44.8,79.5994344042838,2.494521964019773,2.494521964019773,2.494521964019773,"{""10"": 0.02538151264288524, ""11"": 0.024508926637510225}"
225,45.0,79.7994344042838,2.1609680439238983,2.1609680439238983,2.1609680439238983,"{""10"": 0.02250447731361343, ""11"": 0.020714883564864544}"
226,45.2,79.9994344042838,1.9794131148453902,1.9794131148453902,1.9794131148453902,"{""10"": 0.020348457021342373, ""11"": 0.01923980527556543}"
227,45.4,80.1994344042838,1.7501915068857288,1.7501915068857288,1.7501915068857288,"{""10"": 0.018101426979889444, ""11"": 0.016902403157825128}"
228,45.6,80.3994344042838,1.625521179747015,1.625521179747015,1.6882062240062286,"{""10"": 0.017021643105988776, ""11"": 0.015488780488951527}"
229,45.8,80.5994344042838,1.6882062240062286,1.6882062240062286,1.625521179747015,"{""10"": 0.017287998972133012, ""11"": 0.016476125507991563}"
230,46.0,80.7994344042838,1.3706457263821612,1.3706457263821612,1.3706457263821612,"{""10"": 0.014357065009754411, ""11"": 0.013055849517888813}"
231,46.2,80.9994344042838,1.2965870504595585,1.2965870504595585,1.2965870504595585,"{""10"": 0.013566528045197283, ""11"": 0.012365212963993885}"
232,46.4,81.1994344042838,1.1529161425789396,1.1529161425789396,1.1529161425789396,"{""10"": 0.011832005669997429, ""11"": 0.011226317181581366}"
233,46.6,81.3994344042838,0.9615281739793806,0.9615281739793806,0.9615281739793806,"{""10"": 0.010106781265927713, ""11"": 0.009123782213659897}"
234,46.8,81.5994344042838,0.8245138879505519,0.8245138879505519,0.8245138879505519,"{""10"": 0.008772435229476131, ""11"": 0.007717842529534907}"
235,47.0,81.7994344042838,0.6602719114347056,0.6602719114347056,0.6602719114347056,"{""10"": 0.006982206978985628, ""11"": 0.006223231249708485}"
236,47.2,81.9994344042838,0.5166785482309927,0.5166785482309927,0.5166785482309927,"{""10"": 0.005586820762736911, ""11"": 0.004746750201882941}"
237,47.4,82.1994344042838,0.4118562923203088,0.4118562923203088,0.4118562923203088,"{""10"": 0.004431319899881536, ""11"": 0.00380580594652464}"
238,47.6,82.3994344042838,0.254697799103715,0.254697799103715,0.254697799103715,"{""10"": 0.002739370631474548, ""11"": 0.0023545853505997517}"
239,47.8,82.5994344042838,0.19956562304304465,0.19956562304304465,0.19956562304304465,"{""10"": 0.0023251537551775238, ""11"": 0.0016661587056833699}"
240,48.0,82.7994344042838,0.17495250919816996,0.17495250919816996,0.19657111130062227,"{""10"": 0.0019083329765074023, ""11"": 0.0015907172074559968}"
241,48.2,82.9994344042838,0.1883832389421551,0.1883832389421551,0.19657111130062227,"{""10"": 0.002163435131348834, ""11"": 0.0016042296474942678}"
242,48.4,83.1994344042838,0.19657111130062227,0.19657111130062227,0.1883832389421551,"{""10"": 0.0021048301918725498, ""11"": 0.001826592034139896}"
243,48.6,83.3994344042838,0.2034286051628016,0.2034286051628016,0.19657111130062227,"{""10"": 0.0020710111723632584, ""11"": 0.0019975609308927732}"
244,48.8,83.5994344042838,0.16884878491372496,0.16884878491372496,0.19657111130062227,"{""10"": 0.0018783402278100244, ""11"": 0.0014986354704644748}"
245,49.0,83.7994344042838,0.21054397095673807,0.21054397095673807,0.18870186033420341,"{""10"": 0.0023563534155751605, ""11"": 0.001854526003559601}"
246,49.2,83.9994344042838,0.18870186033420341,0.18870186033420341,0.16884878491372496,"{""10"": 0.0021088343567505453, ""11"": 0.001665202849933523}"
247,49.4,84.1994344042838,0.14217448268971544,0.14217448268971544,0.17189030929508536,"{""10"": 0.0019386991238842508, ""11"": 0.0009047905299100582}"
248,49.6,84.3994344042838,0.1561779221529703,0.1561779221529703,0.1561779221529703,"{""10"": 0.0021287194949395852, ""11"": 0.0009948389481198206}"
249,49.8,84.5994344042838,0.17189030929508536,0.17189030929508536,0.1561779221529703,"{""10"": 0.002179875885120604, ""11"": 0.0012579303007811036}"
250,50.0,84.7994344042838,0.14850294173459444,0.14850294173459444,0.1695787436750723,"{""10"": 0.0017264557731991074, ""11"": 0.0012436030614927814}"
251,50.2,84.9994344042838,0.1695787436750723,0.1695787436750723,0.17189030929508536,"{""10"": 0.0019407881959089292, ""11"": 0.001450786677592517}"
252,50.4,85.1994344042838,0.17327250266425015,0.17327250266425015,0.17327250266425015,"{""10"": 0.0018867092323792065, ""11"": 0.0015787408209057968}"
253,50.6,85.3994344042838,0.22746031286875798,0.22746031286875798,0.22746031286875798,"{""10"": 0.002416862559254591, ""11"": 0.002132343698120569}"
254,50.8,85.5994344042838,0.4221140596117008,0.4221140596117008,0.4221140596117008,"{""10"": 0.0047175040151972904, ""11"": 0.003724777177036726}"
255,51.0,85.7994344042838,0.538026035655079,0.538026035655079,0.538026035655079,"{""10"": 0.006028702123320366, ""11"": 0.004731818589781215}"
256,51.2,85.9994344042838,0.885866082698155,0.885866082698155,0.885866082698155,"{""10"": 0.009238532756539337, ""11"": 0.008478788897423763}"
257,51.4,86.1994344042838,1.1231547907338453,1.1231547907338453,1.1231547907338453,"{""10"": 0.011606706615704385, ""11"": 0.010856389198972518}"
258,51.6,86.3994344042838,1.3671647716637119,1.3671647716637119,1.3671647716637119,"{""10"": 0.014265517197980476, ""11"": 0.013077778235293764}"
259,51.8,86.5994344042838,1.826331834770569,1.826331834770569,1.826331834770569,"{""10"": 0.018773357102914705, ""11"": 0.017753279592496677}"
260,52.0,86.7994344042838,2.288282283675993,2.288282283675993,2.288282283675993,"{""10"": 0.023503725686727046, ""11"": 0.02226191998679282}"
261,52.2,86.9994344042838,2.862131202885823,2.862131202885823,2.862131202885823,"{""10"": 0.02908420606484742, ""11"": 0.028158417992869045}"
262,52.4,87.1994344042838,3.447852915316796,3.447852915316796,3.447852915316796,"{""10"": 0.035155954087353176, ""11"": 0.03380110421898273}"
263,52.6,87.3994344042838,4.1488621224631546,4.1488621224631546,4.1488621224631546,"{""10"": 0.042097594822323545, ""11"": 0.04087964762693955}"
264,52.8,87.5994344042838,4.9312376128126365,4.9312376128126365,4.9312376128126365,"{""10"": 0.0499251752156675, ""11"": 0.04869957704058523}"
265,53.0,87.7994344042838,5.729331429041812,5.729331429041812,5.729331429041812,"{""10"": 0.05820269777027047, ""11"": 0.056383930810565766}"
266,53.2,87.9994344042838,6.557895590734611,6.557895590734611,6.557895590734611,"{""10"": 0.06663049516486731, ""11"": 0.06452741664982492}"
267,53.4,88.1994344042838,7.7007452401612735,7.7007452401612735,7.7007452401612735,"{""10"": 0.0779769424580299, ""11"": 0.07603796234519557}"
268,53.6,88.3994344042838,8.738210391475716,8.738210391475716,8.738210391475716,"{""10"": 0.08855530169860215, ""11"": 0.08620890613091217}"
269,53.8,88.5994344042838,9.816927934546834,9.816927934546834,9.816927934546834,"{""10"": 0.09935316988764564, ""11"": 0.09698538880329106}"
270,54.0,88.7994344042838,10.966360265439931,10.966360265439931,10.966360265439931,"{""10"": 0.1108918747080173, ""11"": 0.10843533060078132}"
271,54.2,88.9994344042838,12.08108044844754,12.08108044844754,12.08108044844754,"{""10"": 0.12219703664640037, ""11"": 0.11942457232255045}"
272,54.4,89.1994344042838,13.285577658161108,13.285577658161108,13.285577658161108,"{""10"": 0.1342980091686754, ""11"": 0.13141354399454672}"
273,54.6,89.3994344042838,14.43719107254126,14.43719107254126,14.43719107254126,"{""10"": 0.14598470223343665, ""11"": 0.14275911921738857}"
274,54.8,89.5994344042838,15.552498558251477,15.552498558251477,15.552498558251477,"{""10"": 0.15697493095778295, ""11"": 0.1540750402072466}"
275,55.0,89.7994344042838,16.740404809009338,16.740404809009338,16.740404809009338,"{""10"": 0.16893651365897525, ""11"": 0.1658715825212115}"
276,55.2,89.9994344042838,17.71782403073896,17.71782403073896,17.71782403073896,"{""10"": 0.17862335456571907, ""11"": 0.17573312604906013}"
277,55.4,90.1994344042838,18.969950739886716,18.969950739886716,18.969950739886716,"{""10"": 0.19137928471859117, ""11"": 0.1880197300791431}"
278,55.6,90.3994344042838,20.11159240273858,20.11159240273858,20.11159240273858,"{""10"": 0.2029392375842809, ""11"": 0.19929261047049074}"
279,55.8,90.5994344042838,21.26932286472899,21.26932286472899,21.26932286472899,"{""10"": 0.21435972280342866, ""11"": 0.21102673449115114}"
280,56.0,90.7994344042838,22.39995401938894,22.39995401938894,22.39995401938894,"{""10"": 0.2258783311689489, ""11"": 0.22212074921882993}"
281,56.2,90.9994344042838,23.544089299440387,23.544089299440387,23.544089299440387,"{""10"": 0.23741194430828028, ""11"": 0.2334698416805274}"
282,56.4,91.1994344042838,24.807980641619565,24.807980641619565,24.807980641619565,"{""10"": 0.250005394367747, ""11"": 0.24615421846464428}"
283,56.6,91.3994344042838,25.986887178533046,25.986887178533046,25.986887178533046,"{""10"": 0.26196672649293906, ""11"": 0.2577710170777219}"
284,56.8,91.5994344042838,27.258844981789622,27.258844981789622,27.258844981789622,"{""10"": 0.2744934510100713, ""11"": 0.27068344862572113}"
285,57.0,91.7994344042838,28.40416260719808,28.40416260719808,28.40416260719808,"{""10"": 0.28611484996456765, ""11"": 0.281968402179394}"
286,57.2,91.9994344042838,29.932508311195292,29.932508311195292,29.932508311195292,"{""10"": 0.3013726303813468, ""11"": 0.29727753584255906}"
287,57.4,92.1994344042838,31.32271088974028,31.32271088974028,31.32271088974028,"{""10"": 0.3151381874850768, ""11"": 0.3113160303097288}"
288,57.6,92.3994344042838,32.66703713398055,32.66703713398055,32.66703713398055,"{""10"": 0.32860842825612646, ""11"": 0.32473231442348455}"
289,57.8,92.5994344042838,34.03901118856856,34.03901118856856,34.03901118856856,"{""10"": 0.3422077509798934, ""11"": 0.3385724727914778}"
290,58.0,92.7994344042838,35.30779001152122,35.30779001152122,35.30779001152122,"{""10"": 0.3549445907555188, ""11"": 0.3512112094749056}"
291,58.2,92.9994344042838,36.56027017779507,36.56027017779507,36.56027017779507,"{""10"": 0.36750089945648495, ""11"": 0.3637045040994164}"
292,58.4,93.1994344042838,37.87982714957373,37.87982714957373,37.87982714957373,"{""10"": 0.38060517839170066, ""11"": 0.3769913645997739}"
293,58.6,93.3994344042838,39.15845347102612,39.15845347102612,39.15845347102612,"{""10"": 0.3933286081578737, ""11"": 0.3898404612626488}"
294,58.8,93.5994344042838,40.47297555885729,40.47297555885729,40.47297555885729,"{""10"": 0.40633562716688404, ""11"": 0.4031238840102619}"
295,59.0,93.7994344042838,41.69559215696923,41.69559215696923,41.69559215696923,"{""10"": 0.41866993134682434, ""11"": 0.41524191179256015}"
296,59.2,93.9994344042838,42.95568792973249,42.95568792973249,42.95568792973249,"{""10"": 0.43127788301170333, ""11"": 0.4278358755829464}"
297,59.4,94.1994344042838,44.20040318400075,44.20040318400075,44.20040318400075,"{""10"": 0.4435295639501814, ""11"": 0.4404784997298335}"
298,59.6,94.3994344042838,45.46797134127413,45.46797134127413,45.46797134127413,"{""10"": 0.45646653634971646, ""11"": 0.45289289047576603}"
299,59.8,94.5994344042838,46.7207457849268,46.7207457849268,46.7207457849268,"{""10"": 0.46871172603777267, ""11"": 0.46570318966076324}"
300,60.0,94.7994344042838,48.00243957346787,48.00243957346787,48.00243957346787,"{""10"": 0.4816998172500426, ""11"": 0.47834897421931477}"
301,60.2,94.9994344042838,49.21046436612916,49.21046436612916,49.21046436612916,"{""10"": 0.4935640924512463, ""11"": 0.49064519487133684}"
302,60.4,95.1994344042838,50.046442122236726,50.046442122236726,49.80893371038266,"{""10"": 0.5018927963030495, ""11"": 0.49903604614168484}"
303,60.6,95.3994344042838,49.80893371038266,49.80893371038266,49.82016545078867,"{""10"": 0.49951448410553456, ""11"": 0.4966641901021187}"
304,60.8,95.5994344042838,49.83612050284597,49.83612050284597,49.830732384370755,"{""10"": 0.4997895388525766, ""11"": 0.4969328712043428}"
305,61.0,95.7994344042838,49.82016545078867,49.82016545078867,49.830732384370755,"{""10"": 0.4997489490794816, ""11"": 0.49665435993629187}"
306,61.2,95.9994344042838,49.830732384370755,49.830732384370755,49.830732384370755,"{""10"": 0.4999484633507442, ""11"": 0.49666618433667087}"
307,61.4,96.1994344042838,49.84662723073834,49.84662723073834,49.830732384370755,"{""10"": 0.5001472473064735, ""11"": 0.49678529730829335}"
308,61.6,96.3994344042838,49.80547427063885,49.80547427063885,49.830732384370755,"{""10"": 0.49945770079078267, ""11"": 0.4966517846219944}"
309,61.8,96.5994344042838,49.83157370332003,49.83157370332003,49.80547427063885,"{""10"": 0.49992210835762785, ""11"": 0.4967093657087727}"
310,62.0,96.7994344042838,49.4452880199226,49.4452880199226,49.4452880199226,"{""10"": 0.4960128520461354, ""11"": 0.49289290835231664}"
311,62.2,96.9994344042838,48.90844135066001,48.90844135066001,48.90844135066001,"{""10"": 0.49058762699197456, ""11"": 0.4875812000212258}"
312,62.4,97.1994344042838,48.21884472581049,48.21884472581049,48.21884472581049,"{""10"": 0.4836851807402356, ""11"": 0.4806917137759742}"
313,62.6,97.3994344042838,47.31908606447854,47.31908606447854,47.31908606447854,"{""10"": 0.4748420729243736, ""11"": 0.47153964836519724}"
314,62.8,97.5994344042838,46.398955047730496,46.398955047730496,46.398955047730496,"{""10"": 0.4656045167227834, ""11"": 0.46237458423182654}"
315,63.0,97.7994344042838,45.2108005716919,45.2108005716919,45.2108005716919,"{""10"": 0.4539294568345176, ""11"": 0.4502865545993203}"
316,63.2,97.9994344042838,44.1101103372846,44.1101103372846,44.1101103372846,"{""10"": 0.4430622777128732, ""11"": 0.43913992903281884}"
317,63.4,98.1994344042838,42.93889702312996,42.93889702312996,42.93889702312996,"{""10"": 0.4312200979303239, ""11"": 0.4275578425322754}"
318,63.6,98.3994344042838,41.81697136796216,41.81697136796216,41.81697136796216,"{""10"": 0.4199351199417696, ""11"": 0.4164043074174736}"
319,63.8,98.5994344042838,40.75780888192039,40.75780888192039,40.75780888192039,"{""10"": 0.409356963111298, ""11"": 0.4057992145271098}"
320,64.0,98.7994344042838,39.594287955432286,39.594287955432286,39.594287955432286,"{""10"": 0.39778023253688044, ""11"": 0.39410552657176523}"
321,64.2,98.9994344042838,38.35669755374529,38.35669755374529,38.35669755374529,"{""10"": 0.38534519440348786, ""11"": 0.3817887566714179}"
322,64.4,99.1994344042838,37.22205567878654,37.22205567878654,37.22205567878654,"{""10"": 0.3739662236958709, ""11"": 0.3704748898798599}"
323,64.6,99.3994344042838,35.97945611153749,35.97945611153749,35.97945611153749,"{""10"": 0.3614869082884786, ""11"": 0.3581022139422711}"
324,64.8,99.5994344042838,34.89031141863141,34.89031141863141,34.89031141863141,"{""10"": 0.35081615514713915, ""11"": 0.34699007322548914}"
325,65.0,99.7994344042838,33.72577331982449,33.72577331982449,33.72577331982449,"{""10"": 0.3391448658580428, ""11"": 0.33537060053844703}"
326,65.2,99.9994344042838,32.6124080770764,32.6124080770764,32.6124080770764,"{""10"": 0.32805780624150405, ""11"": 0.3241903553000241}"
327,65.4,100.1994344042838,31.49119871019237,31.49119871019237,31.49119871019237,"{""10"": 0.31671825162491674, ""11"": 0.3131057225789307}"
328,65.6,100.3994344042838,30.372835855874914,30.372835855874914,30.372835855874914,"{""10"": 0.30541376245004326, ""11"": 0.30204295466745507}"
329,65.8,100.5994344042838,29.285633247999233,29.285633247999233,29.285633247999233,"{""10"": 0.2944159629140441, ""11"": 0.29129670204594055}"
330,66.0,100.7994344042838,28.22314208613393,28.22314208613393,28.22314208613393,"{""10"": 0.2839132819845317, ""11"": 0.2805495597381469}"
331,66.2,100.9994344042838,27.152253672178905,27.152253672178905,27.152253672178905,"{""10"": 0.273295705239088, ""11"": 0.2697493682044901}"
332,66.4,101.1994344042838,26.09433382849326,26.09433382849326,26.09433382849326,"{""10"": 0.262737239469601, ""11"": 0.2591494371002642}"
333,66.6,101.3994344042838,25.027923159454502,25.027923159454502,25.027923159454502,"{""10"": 0.25206055799430843, ""11"": 0.24849790519478157}"
334,66.8,101.5994344042838,24.018235906891945,24.018235906891945,24.018235906891945,"{""10"": 0.24177676674989954, ""11"": 0.23858795138793937}"
335,67.0,101.7994344042838,22.924064667536204,22.924064667536204,22.924064667536204,"{""10"": 0.23063817937172099, ""11"": 0.2278431139790031}"
336,67.2,101.9994344042838,21.91251965135599,21.91251965135599,21.91251965135599,"{""10"": 0.2208800777005877, ""11"": 0.21737031532653203}"
337,67.4,102.1994344042838,20.8786382787988,20.8786382787988,20.8786382787988,"{""10"": 0.21054683041520447, ""11"": 0.20702593516077156}"
338,67.6,102.3994344042838,19.854515729631288,19.854515729631288,19.854515729631288,"{""10"": 0.20011707021766906, ""11"": 0.19697324437495667}"
339,67.8,102.5994344042838,18.97277142124526,18.97277142124526,18.97277142124526,"{""10"": 0.19129831507437334, ""11"": 0.1881571133505318}"
340,68.0,102.7994344042838,17.88188627399712,17.88188627399712,17.88188627399712,"{""10"": 0.1804250911993123, ""11"": 0.17721263428063014}"
341,68.2,102.9994344042838,16.830979749309524,16.830979749309524,16.830979749309524,"{""10"": 0.16979932125301886, ""11"": 0.16682027373317163}"
342,68.4,103.1994344042838,15.76486034302092,15.76486034302092,15.76486034302092,"{""10"": 0.15927607957750067, ""11"": 0.1560211272829177}"
343,68.6,103.3994344042838,14.716225779901205,14.716225779901205,14.716225779901205,"{""10"": 0.14848178720818223, ""11"": 0.14584272838984189}"
344,68.8,103.5994344042838,13.678028586180984,13.678028586180984,13.678028586180984,"{""10"": 0.13813633494899863, ""11"": 0.1354242367746211}"
345,69.0,103.7994344042838,12.625686394982507,12.625686394982507,12.625686394982507,"{""10"": 0.127532657594315, ""11"": 0.12498107030533513}"
346,69.2,103.9994344042838,11.566353664728164,11.566353664728164,11.566353664728164,"{""10"": 0.11684817179695864, ""11"": 0.1144789014976046}"
347,69.4,104.1994344042838,10.543772645596915,10.543772645596915,10.543772645596915,"{""10"": 0.1065648499887849, ""11"": 0.10431060292315339}"
348,69.6,104.3994344042838,9.596526460894141,9.596526460894141,9.596526460894141,"{""10"": 0.09694757270841846, ""11"": 0.09498295650946438}"
349,69.8,104.5994344042838,8.623922433200596,8.623922433200596,8.623922433200596,"{""10"": 0.08730448571529062, ""11"": 0.08517396294872127}"
350,70.0,104.7994344042838,7.878171439240561,7.878171439240561,7.878171439240561,"{""10"": 0.07955036870136957, ""11"": 0.07801306008344164}"
351,70.2,104.9994344042838,6.971374257099214,6.971374257099214,6.971374257099214,"{""10"": 0.07039629753559196, ""11"": 0.06903118760639233}"
352,70.4,105.1994344042838,6.2045537736342204,6.2045537736342204,6.2045537736342204,"{""10"": 0.062456139454575975, ""11"": 0.06163493601810845}"
353,70.6,105.3994344042838,5.435103600535947,5.435103600535947,5.435103600535947,"{""10"": 0.054835112012811146, ""11"": 0.05386695999790779}"
354,70.8,105.5994344042838,4.750688562243536,4.750688562243536,4.750688562243536,"{""10"": 0.04791052367518168, ""11"": 0.04710324756968905}"
355,71.0,105.7994344042838,3.996624381652724,3.996624381652724,3.996624381652724,"{""10"": 0.04045328174886703, ""11"": 0.03947920588418745}"
356,71.2,105.9994344042838,3.483436581658345,3.483436581658345,3.483436581658345,"{""10"": 0.035000330579045606, ""11"": 0.03466840105412128}"
357,71.4,106.1994344042838,3.0182989326348784,3.0182989326348784,3.0182989326348784,"{""10"": 0.030448181653650916, ""11"": 0.029917796999046654}"
358,71.6,106.3994344042838,2.7370451487109126,2.7370451487109126,2.7370451487109126,"{""10"": 0.027743422847276277, ""11"": 0.02699748012694197}"
359,71.8,106.5994344042838,2.6661591182361657,2.6661591182361657,2.6661591182361657,"{""10"": 0.0268093951210154, ""11"": 0.026513787243707912}"
360,72.0,106.7994344042838,2.361729809132677,2.361729809132677,2.361729809132677,"{""10"": 0.023874794810755568, ""11"": 0.02335980137189797}"
361,72.2,106.9994344042838,2.3242231478524196,2.3242231478524196,2.3242231478524196,"{""10"": 0.02331794174299245, ""11"": 0.023166521214055942}"
362,72.4,107.1994344042838,1.9924327023149957,1.9924327023149957,2.030904762575257,"{""10"": 0.020105722717257826, ""11"": 0.019742931329042087}"
363,72.6,107.3994344042838,2.030904762575257,2.030904762575257,1.9924327023149957,"{""10"": 0.020519936532924877, ""11"": 0.020098158718580263}"
364,72.8,107.5994344042838,1.736017660587974,1.736017660587974,1.736017660587974,"{""10"": 0.017506052104074316, ""11"": 0.01721430110768516}"
365,73.0,107.7994344042838,1.616411412213152,1.616411412213152,1.616411412213152,"{""10"": 0.016469361653546087, ""11"": 0.015858866590716954}"
366,73.2,107.9994344042838,1.5111372734357857,1.5111372734357857,1.5111372734357857,"{""10"": 0.015385405501122771, ""11"": 0.014837339967592943}"
367,73.4,108.1994344042838,1.3595134348175943,1.3595134348175943,1.3595134348175943,"{""10"": 0.013855526504054602, ""11"": 0.013334742192297284}"
368,73.6,108.3994344042838,1.2025461362058065,1.2025461362058065,1.2025461362058065,"{""10"": 0.012072823354709036, ""11"": 0.011978099369407092}"
369,73.8,108.5994344042838,1.0386811061014782,1.0386811061014782,1.0386811061014782,"{""10"": 0.010491400357273289, ""11"": 0.010282221764756275}"
370,74.0,108.7994344042838,0.880226359864625,0.880226359864625,0.880226359864625,"{""10"": 0.008710533367183025, ""11"": 0.008893993830109475}"
371,74.2,108.9994344042838,0.7894027090879739,0.7894027090879739,0.7894027090879739,"{""10"": 0.007911645748037155, ""11"": 0.007876408433722322}"
372,74.4,109.1994344042838,0.7044435799535629,0.7044435799535629,0.7044435799535629,"{""10"": 0.007057738002529802, ""11"": 0.007031133596541454}"
373,74.6,109.3994344042838,0.5214424444225508,0.5214424444225508,0.5214424444225508,"{""10"": 0.005012114074584891, ""11"": 0.005416734813866126}"
374,74.8,109.5994344042838,0.46150727599014896,0.46150727599014896,0.46150727599014896,"{""10"": 0.004659391459576509, ""11"": 0.0045707540602264694}"
375,75.0,109.7994344042838,0.4303108164747134,0.4303108164747134,0.4303108164747134,"{""10"": 0.004111586918903174, ""11"": 0.004494629410591096}"
376,75.2,109.9994344042838,0.4269388680374814,0.4269388680374814,0.4303108164747134,"{""10"": 0.004109178301563574, ""11"": 0.004429599059186053}"
377,75.4,110.1994344042838,0.4196999972557623,0.4196999972557623,0.4269388680374814,"{""10"": 0.003994186051236226, ""11"": 0.00439981389387902}"
378,75.6,110.3994344042838,0.4359254580179481,0.4359254580179481,0.426141687776752,"{""10"": 0.004128120392917614, ""11"": 0.0045903887674413465}"
379,75.8,110.5994344042838,0.426141687776752,0.426141687776752,0.426141687776752,"{""10"": 0.004089352445781962, ""11"": 0.004433481309753078}"
380,76.0,110.7994344042838,0.4184017599372177,0.4184017599372177,0.426141687776752,"{""10"": 0.004092286148998835, ""11"": 0.00427574904974552}"
381,76.2,110.9994344042838,0.4366097356944879,0.4366097356944879,0.4184017599372177,"{""10"": 0.004218524736885322, ""11"": 0.004513669977004435}"
382,76.4,111.1994344042838,0.40610609547774706,0.40610609547774706,0.4184017599372177,"{""10"": 0.0038248198157239902, ""11"": 0.004297302093830952}"
383,76.6,111.3994344042838,0.406214648523407,0.406214648523407,0.42971410709541913,"{""10"": 0.003937206776162553, ""11"": 0.004187086194305587}"
384,76.8,111.5994344042838,0.4343683552151263,0.4343683552151263,0.41994451619761164,"{""10"": 0.004204510726153793, ""11"": 0.004482856378148733}"
385,77.0,111.7994344042838,0.42971410709541913,0.42971410709541913,0.42971410709541913,"{""10"": 0.004211306321322729, ""11"": 0.004382975820585653}"
386,77.2,111.9994344042838,0.41994451619761164,0.41994451619761164,0.4343683552151263,"{""10"": 0.0038351183550831836, ""11"": 0.0045637719688690495}"
387,77.4,112.1994344042838,0.45003468661509344,0.45003468661509344,0.45003468661509344,"{""10"": 0.004239583894531138, ""11"": 0.00476110983777073}"
388,77.6,112.3994344042838,0.5440336622450446,0.5440336622450446,0.5440336622450446,"{""10"": 0.005319008301198543, ""11"": 0.005561664943702348}"
